"survey_id","site_code","country","ecoregion","area","program","latitude","longitude","survey_date","depth","number_individuals","total_biomass","sp_richness","sp_evenness","shannon","size_cwm_total","size_cwm_biomass"
923401070,"GSV95","Australia","South Australian Gulfs","South Australia","RLS",-35.51,138.22,2022-02-12,5.1,274,11334.3991,34,0.474911084563811,2.66573675680037,10.5748175182482,24.3294234054278
923401071,"GSV125","Australia","South Australian Gulfs","South Australia","RLS",-34.96,138.48,2022-04-05,10.3,2124,10696.3363,41,0.155740889485387,1.19313973538674,6.79260828625235,10.8925750586208
923401072,"GSV5","Australia","South Australian Gulfs","South Australia","RLS",-35.53,138.15,2022-02-11,5.2,373,9703.7252,36,0.382880698222951,2.26725807989518,7.8485254691689,18.9453076484482
923401073,"GSV43","Australia","South Australian Gulfs","South Australia","RLS",-35.52,138.17,2021-12-12,5.1,104,12130.1551,38,0.722917489037959,3.35751140691803,15.1923076923077,18.9851870690425
923401074,"GSV125","Australia","South Australian Gulfs","South Australia","RLS",-34.96,138.48,2022-04-05,10.1,642,2997.8164,32,0.343432394046302,2.22014903765997,5.24922118380062,9.64098585223565
923401075,"GSV5","Australia","South Australian Gulfs","South Australia","RLS",-35.53,138.15,2022-02-11,5.4,106,8938.004,35,0.532254908500273,2.48213834833321,11.5566037735849,23.234198149833
923401076,"GSV93","Australia","South Australian Gulfs","South Australia","RLS",-35.27,138.43,2022-02-13,5.2,314,9338.0917,32,0.362827254643215,2.08603647294205,7.24522292993631,30.7394319119826
923401077,"GSV93","Australia","South Australian Gulfs","South Australia","RLS",-35.27,138.43,2022-02-13,5.4,891,8053.6222,22,0.238391820847782,1.61923935589005,5.37878787878788,26.8058675821669
923401078,"GSV116","Australia","South Australian Gulfs","South Australia","RLS",-35.27,138.43,2022-02-13,5.2,1251,34228.608,38,0.248297916003613,1.77078587771501,9.52238209432454,21.304372829009
923401079,"GSV41","Australia","South Australian Gulfs","South Australia","RLS",-35.52,138.18,2022-02-14,5.2,148,6070.9748,33,0.474973673153033,2.37354426919516,10.8277027027027,16.5739016080251
923401080,"GSV42","Australia","South Australian Gulfs","South Australia","RLS",-35.52,138.16,2022-02-12,5.3,53,6872.2539,35,0.851704387552259,3.3815150426356,16.6509433962264,22.5142970197885
923401081,"GSV34","Australia","South Australian Gulfs","South Australia","RLS",-35.55,138.13,2022-01-30,5.4,28,4313.9474,19,0.828243717523889,2.75987745105738,16.25,21.8811590053231
923401082,"GSV41","Australia","South Australian Gulfs","South Australia","RLS",-35.52,138.18,2022-02-14,5.4,131,15023.0213,34,0.594086443456875,2.89628863889105,14.8664122137405,20.3424965522747
923401083,"GSV42","Australia","South Australian Gulfs","South Australia","RLS",-35.52,138.16,2022-02-12,5.1,70,8655.2425,34,0.802984821787261,3.41147719480103,16.4642857142857,19.3326370404989
923401084,"GSV34","Australia","South Australian Gulfs","South Australia","RLS",-35.55,138.13,2022-01-30,5.2,40,4812.4614,24,0.829645093564262,3.06046073985564,15.125,29.9407857588219
923401085,"SYD31","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.84,151.28,2021-12-11,5,430,10107.6371,71,0.603859779191257,3.66167599718131,8.68023255813953,17.0333998487144
923401086,"SYD19","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.99,151.23,2022-01-03,5,663,31019.922,39,0.359496315860127,2.33556667394403,12.262443438914,18.4648351872065
923401087,"SYD52","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.8,151.3,2021-12-12,6,1868,32522.5134,98,0.370144006247954,2.78815548381644,6.9593147751606,31.443782117098
923401088,"SYD52","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.8,151.3,2021-12-12,4,1469,57323.3649,58,0.326111541037868,2.3781153142898,11.2593601089176,31.2478691912938
923401089,"SYD35","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.84,151.28,2021-12-11,4,201,9857.0497,42,0.473123268461391,2.50911695174825,12.0646766169154,23.5072100224878
923401090,"SYD52","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.8,151.3,2021-12-12,5.5,1793,52855.9163,67,0.355375286421371,2.66234565594979,9.93307306190742,17.3415379519208
923401091,"SYD50","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.8,151.3,2021-12-12,4.5,400,25066.6915,41,0.457891138318227,2.74343852166857,12.25625,31.9761484677784
923401092,"SYD20","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.99,151.23,2021-12-10,4,722,11154.9991,40,0.307694537744749,2.02525318253595,8.57686980609418,16.2007183622274
923401093,"SYD50","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.8,151.3,2021-12-12,6.5,333,22754.2325,86,0.609371568472351,3.53931689903029,10.0900900900901,31.0545516531924
923401094,"SYD20","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.99,151.23,2021-12-10,6,309,5116.8787,45,0.502758820545463,2.88248789815773,7.89644012944984,13.9712573702402
923401095,"SYD47","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.81,151.31,2022-04-30,6,1225,20706.9024,57,0.452328721635353,3.21637208724448,7.8469387755102,12.3516706197447
923401096,"SYD39","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.82,151.3,2022-05-07,7,2971,364283.9101,65,0.203726337652747,1.62912900752464,17.4032312352743,19.962923542255
923401097,"SYD39","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.82,151.3,2022-05-07,11,357,27270.9463,76,0.636093134536216,3.73878737740789,12.156862745098,24.4398108491747
923401098,"SYD34","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.84,151.28,2021-12-11,5,438,25376.493,66,0.520799025671705,3.16761368244607,9.90296803652968,36.4187946793909
923401099,"SYD23","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.92,151.26,2022-04-28,5,67,5404.4683,16,0.459858331132505,1.93356293087829,15.6716417910448,28.7123503435111
923401100,"SYD49","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.8,151.27,2022-01-08,7,347,17018.1424,54,0.470184283611311,2.7502605812692,10.3314121037464,29.880330990179
923401101,"SYD31","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.84,151.28,2021-12-11,4,438,10361.7106,49,0.432432543897224,2.63014939595389,10.4280821917808,15.1353235536225
923401102,"SYD48","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.8,151.28,2022-01-08,6.5,406,17607.5004,67,0.526957747525444,3.16509433182606,8.99630541871921,24.8149973490843
923401103,"SYD49","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.8,151.27,2022-01-08,3,871,70299.7206,59,0.372984861244978,2.52497397341451,14.3283582089552,23.2999313904812
923401104,"SYD13","Australia","Manning-Hawkesbury","New South Wales","RLS",-34.07,151.11,2022-05-19,4,670,61625.0349,64,0.475443181363095,3.09384081758949,15.384328358209,21.3410488470166
923401105,"SYD19","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.99,151.23,2022-01-03,8,345,7020.1188,47,0.53747121385048,3.14073691101104,7,21.590309305022
923401106,"SYD14","Australia","Manning-Hawkesbury","New South Wales","RLS",-34.07,151.13,2022-05-19,7,1019,54684.0238,109,0.514985942246656,3.56708979999825,11.1481844946026,24.3101371547205
923401107,"SYD37","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.83,151.26,2022-04-30,6,793,14753.5451,134,0.632943112462803,4.22541632815302,7.48738965952081,12.5945921804245
923401108,"SYD47","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.81,151.31,2022-05-15,10,788,29456.5655,53,0.448583404307717,2.99182615817226,10.9359137055838,17.4974069532987
923401109,"SYD41","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.82,151.29,2022-05-07,7,5851,934085.0922,44,0.244243219518071,2.11865553482421,20.0645188856606,21.5856625299645
923401110,"SYD41","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.82,151.29,2022-05-07,9,1074,98457.2273,51,0.374717882711948,2.61521054061288,14.9487895716946,17.6688252473265
923401111,"SYD29","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.84,151.29,2022-05-15,8,502,22931.1212,51,0.502042750812969,3.1220031102959,10.9462151394422,19.7743034583935
923401112,"SYD42","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.82,151.29,2022-05-10,5,215,6997.1283,63,0.633050459172312,3.3998848697545,9.48837209302326,15.5013085868384
923401113,"SYD42","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.82,151.29,2022-05-10,7,196,6401.4384,64,0.663029644418058,3.49954648570735,9.08163265306122,18.3933424244151
923401114,"SYD36","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.83,151.28,2022-05-10,7,375,11712.3912,55,0.481200581100818,2.85204024783852,9.74,15.5627623033971
923401115,"SYD36","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.83,151.28,2022-05-10,5,176,7604.5672,64,0.662450092155482,3.42518759900147,8.79261363636364,23.6010155844241
923401116,"SYD23","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.92,151.26,2022-04-28,8,226,15800.7975,43,0.513981676241826,2.78605566505346,12.6880530973451,23.0334452422417
923401117,"SYD38","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.83,151.27,2022-04-30,7,347,16396.0675,55,0.541396416911299,3.1668034772137,9.79106628242075,25.2941291105321
923401118,"SYD50","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.8,151.3,2021-12-12,6,411,17339.6334,87,0.570838311297122,3.43564358694735,8.71046228710462,27.7911442320343
923401119,"SYD38","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.83,151.27,2022-04-30,5,243,13039.2886,60,0.597092695225851,3.27986686224541,10.977366255144,22.8066462345193
923401120,"SYD20","Australia","Manning-Hawkesbury","New South Wales","RLS",-33.99,151.23,2021-12-10,6.5,311,3765.4095,47,0.462841756630363,2.65661583416754,6.53536977491961,14.4935890770977
923401121,"JBMP-S12","Australia","Cape Howe","New South Wales","RLS",-35.07,150.77,2022-02-13,5.3,1369,44171.9833,50,0.377573722059346,2.72677543265569,9.20562454346238,12.0919686212052
923401122,"JBMP-S17","Australia","Cape Howe","New South Wales","RLS",-35.12,150.75,2022-02-11,4.2,399,29584.105,82,0.51900561849134,3.1083046242937,7.65664160401002,62.5709561435102
923401123,"JBMP-S16","Australia","Cape Howe","New South Wales","RLS",-35.12,150.76,2022-02-11,3.4,183,14711.1343,46,0.665834222480724,3.46865416210126,14.672131147541,21.3909271598452
923401124,"JBMP-S8","Australia","Cape Howe","New South Wales","RLS",-35.07,150.7,2022-02-12,7.5,160,9528.5959,39,0.59908504064567,3.0404607113832,13,20.9776217658679
923401125,"JBMP-S16","Australia","Cape Howe","New South Wales","RLS",-35.12,150.76,2022-02-11,3.2,235,13375.4856,48,0.55903694341861,3.05210999815967,11.4787234042553,18.0856255043181
923401126,"JBMP43","Australia","Cape Howe","New South Wales","RLS",-35.11,150.77,2022-02-11,8,380,23766.037,99,0.59821596646553,3.55350528691691,10.3486842105263,24.2410336123772
923401127,"JBMP-S8","Australia","Cape Howe","New South Wales","RLS",-35.07,150.7,2022-02-12,5.3,55,1460.3219,21,0.674999169598113,2.70494657233488,7.68181818181818,19.0164550363862
923401128,"JBMP-S3","Australia","Cape Howe","New South Wales","RLS",-35.08,150.79,2022-02-14,10.3,729,22705.7989,64,0.487599836029415,3.21409903088683,9.2283950617284,15.9321345108011
923401129,"JBMP-S4","Australia","Cape Howe","New South Wales","RLS",-35.08,150.79,2022-02-14,5.2,1140,47496.9365,89,0.40007028801307,2.81600815866497,8.50438596491228,35.6488592848509
923401130,"JBMP-S2","Australia","Cape Howe","New South Wales","RLS",-35.08,150.8,2022-02-14,10.3,644,22167.8227,73,0.453429942516956,2.93264826159449,9.37888198757764,20.6445182480641
923401131,"JBMP-S8","Australia","Cape Howe","New South Wales","RLS",-35.07,150.7,2022-02-12,5.1,358,7092.4524,38,0.272265726558341,1.60106758609268,8.31703910614525,18.7873766695988
923401132,"JBMP-S14","Australia","Cape Howe","New South Wales","RLS",-35.02,150.76,2022-02-13,5.1,643,46449.2067,87,0.496758779834532,3.21211416344577,13.4758942457232,20.9702337123015
923401133,"JBMP-S5","Australia","Cape Howe","New South Wales","RLS",-35.07,150.77,2022-02-13,5.4,128,8586.8063,61,0.77931057183762,3.78123847954864,11.26953125,25.39588144081
923401134,"JBMP-S15","Australia","Cape Howe","New South Wales","RLS",-35.11,150.77,2022-02-11,5.4,646,15925.949,71,0.493968780370688,3.19637293890675,7.54256965944272,22.9681082270199
923401135,"JBMP-S18","Australia","Cape Howe","New South Wales","RLS",-35.13,150.73,2022-02-12,4.2,544,12876.1101,111,0.555290946144233,3.49774948700114,8.18014705882353,16.6694166237364
923401136,"JBMP-S14","Australia","Cape Howe","New South Wales","RLS",-35.02,150.76,2022-02-13,5.3,462,14589.0037,73,0.52358630616506,3.21249775755751,10.211038961039,14.9749774208365
923401137,"JBMP-S5","Australia","Cape Howe","New South Wales","RLS",-35.07,150.77,2022-02-13,5.2,205,20117.0329,70,0.713840415605655,3.79977965578121,14.6951219512195,23.0182643882836
923401138,"JBMP-S2","Australia","Cape Howe","New South Wales","RLS",-35.08,150.8,2022-02-14,5.3,1150,22830.4707,61,0.35372969822561,2.4929161399505,8.59130434782609,17.3071828190559
923401139,"JBMP-S6","Australia","Cape Howe","New South Wales","RLS",-35.06,150.77,2022-02-13,5.3,578,16711.3478,100,0.614560139881887,3.90834060632049,9.27335640138408,17.0112527368977
923401140,"JBMP-S1","Australia","Cape Howe","New South Wales","RLS",-35.12,150.71,2022-02-12,5.3,375,24453.365,46,0.528916369835972,3.13484819794261,10.42,18.1415093280618
923401141,"JBMP-S26","Australia","Cape Howe","New South Wales","RLS",-35.09,150.8,2022-02-14,10.2,1109,13922.2029,73,0.455101864109113,3.19081655531104,6.38638412984671,15.0065416371715
923401142,"JBMP-S1","Australia","Cape Howe","New South Wales","RLS",-35.12,150.71,2022-02-12,5.1,417,7339.8438,36,0.38475486598361,2.32125928073576,6.47482014388489,24.0173585165395
923401143,"JBMP-S15","Australia","Cape Howe","New South Wales","RLS",-35.11,150.77,2022-02-11,5.2,841,57359.5665,96,0.513817216134793,3.46034913853189,12.3008323424495,25.5279996624451
923401144,"JBMP-S17","Australia","Cape Howe","New South Wales","RLS",-35.12,150.75,2022-02-11,4.1,978,47808.4741,92,0.416561270419058,2.86823665563241,11.7970347648262,15.9273361121559
923401145,"JBMP-S12","Australia","Cape Howe","New South Wales","RLS",-35.07,150.77,2022-02-13,5.4,330,5269.3742,39,0.453758799351464,2.6313893202159,7.25,17.7134910061996
923401146,"JBMP-S12","Australia","Cape Howe","New South Wales","RLS",-35.07,150.77,2022-02-13,5.2,794,10534.4049,45,0.386580453832284,2.58122995472495,6.57913165266106,16.9188025751697
923401147,"JBMP-S17","Australia","Cape Howe","New South Wales","RLS",-35.12,150.75,2022-02-11,4.3,536,159460.4517,78,0.470000812528773,2.95354816174309,19.6921641791045,33.7047128658046
923401148,"JBMP-S3","Australia","Cape Howe","New South Wales","RLS",-35.08,150.79,2022-02-14,10.2,894,24933.4268,77,0.493505496459383,3.3537181523689,7.39093959731544,23.3495297264955
923401149,"JBMP-S8","Australia","Cape Howe","New South Wales","RLS",-35.07,150.7,2022-02-12,5.4,178,6114.6037,49,0.630230225600813,3.26571661591516,9.33988764044944,18.9587976895379
923401150,"JBMP-S16","Australia","Cape Howe","New South Wales","RLS",-35.12,150.76,2022-02-11,3.3,547,64716.7796,109,0.658995921218684,4.1546060463281,14.7623400365631,33.4781417878216
923401151,"JBMP-S4","Australia","Cape Howe","New South Wales","RLS",-35.08,150.79,2022-02-14,10.2,326,24994.036,68,0.551365713902182,3.19069680595592,12.361963190184,33.8054608707453
923401152,"JBMP-S8","Australia","Cape Howe","New South Wales","RLS",-35.07,150.7,2022-02-12,5.2,118,1844.338,20,0.472393547737616,2.25364063488863,5.88983050847458,18.9439113112672
923401153,"JBMP-S16","Australia","Cape Howe","New South Wales","RLS",-35.12,150.76,2022-02-11,3.1,310,25437.143,61,0.557634191427338,3.19890885466928,13.5322580645161,24.1621441822299
923401154,"JBMP43","Australia","Cape Howe","New South Wales","RLS",-35.11,150.77,2022-02-11,9,220,15253.3852,79,0.713419454119629,3.84791881984329,12.3068181818182,22.3659708010259
923401155,"JBMP-S18","Australia","Cape Howe","New South Wales","RLS",-35.13,150.73,2022-02-12,4.3,357,5718.5155,54,0.562376839129588,3.30550247019611,6.81107954545455,14.1749644641166
923401156,"JBMP-S15","Australia","Cape Howe","New South Wales","RLS",-35.11,150.77,2022-02-11,5.3,303,33989.7674,69,0.580237421149382,3.31532158820538,10.3465346534653,64.7071626842024
923401157,"JBMP-S18","Australia","Cape Howe","New South Wales","RLS",-35.13,150.73,2022-02-12,4.1,158,2586.6456,40,0.6022914577741,3.04915774256173,7.75316455696202,10.6254007120264
923401158,"JBMP-S5","Australia","Cape Howe","New South Wales","RLS",-35.07,150.77,2022-02-13,5.3,96,2748.4707,26,0.52339349232044,2.38895014009884,9.453125,14.4526175047091
923401159,"JBMP-S14","Australia","Cape Howe","New South Wales","RLS",-35.02,150.76,2022-02-13,5.2,571,43050.4991,127,0.613842873059522,3.89629962888226,10.3633975481611,27.8518673898487
923401160,"JBMP-S6","Australia","Cape Howe","New South Wales","RLS",-35.06,150.77,2022-02-13,5.4,238,7075.036,59,0.582414731686146,3.18713105612034,8.57142857142857,19.9375180211097
923401161,"JBMP-S18","Australia","Cape Howe","New South Wales","RLS",-35.13,150.73,2022-02-12,6,283,26816.0164,86,0.681518427167634,3.84747609034022,14.1166077738516,22.2215011492162
923401162,"JBMP-S26","Australia","Cape Howe","New South Wales","RLS",-35.09,150.8,2022-02-14,10.3,1792,48434.3224,99,0.436550940551013,3.27024133470767,8.89865996649916,16.4566020851362
923401163,"JBMP34","Australia","Cape Howe","New South Wales","RLS",-35.13,150.74,2022-02-12,3.3,210,2062.4767,33,0.421256697282463,2.25250485840422,5.57142857142857,12.9273496762412
